time,phoneme,F1,F2,F3
1.5370017305733583,,537.8121741930131,793.152612985014,2288.7010047228737
3.1624021368137027,ɔ,830.9208332429096,1288.544633676464,2640.0901224473937
3.3108665792800513,,315.3575353383283,1337.3152547071807,2578.0961186139007
3.4185316329770217,ʋ,318.1568641506625,1538.0459216103666,2757.3420790216724
3.8692377955382184,,830.0238176499126,1407.4152750099204,2576.182110311223
4.329364235548429,ɔ,352.1201794157679,967.7149532166368,3009.0569313091823
4.447582883049117,,299.91400152313787,1373.1894508202638,2512.4153433439055
4.558563318702497,ʋ,320.428162290209,1085.9853285263764,2815.7412325082755
15.460260824452119,,273.0775563136938,1638.2126651950025,2742.697536221836
26.37568882383866,ɔ,575.3872781372413,1180.5190942436086,2791.9008082333744
26.872297537833543,,779.4639018219348,1525.9738449032345,2650.565309691955
27.371635379755446,ɔ,562.6413028868525,1155.2837114317308,3093.7966640346094
28.405463317074542,,1224.0531764038378,1828.8808235277975,3109.34429830412
29.448058442137302,ɔ,585.2781089569921,1058.258146847033,3051.6992548451394
30.01624088640239,,1238.6155140339781,1774.569391850315,2649.5948632255113
30.584423330667477,ɔ,523.2618787062044,963.9327974880555,3054.4588481347437
31.05275297820058,,835.1213439720482,1639.2816503273145,2420.219186715939
31.50788313751961,ɔ,546.2854367555764,1082.7247002345005,3141.977037764645
48.27358932877239,,313.93331282743327,1768.3785515672168,2673.943419842473
65.0137635415496,ʋ,297.5451841516417,1030.7059304767045,2598.366562509863
65.11881480449331,,260.8747447820745,1039.3012874402364,2111.3020922734263
65.24200441499566,ʋ,279.2458807199941,1257.4119130375545,2783.49721348097
65.7474650737721,,1188.5967694444548,1399.2854433102661,2599.272988427728
66.23629891395315,ʋ,316.0972835542388,1142.6401728128,2489.675649913238
66.34210594137849,,278.2043605885275,1232.0872393014192,2205.914519056154
66.45018026224865,ʋ,299.40098585148627,1209.466268696478,2472.629754366134
66.8931857719555,,1310.4039067405333,1407.9728190181174,2687.5746770056153
67.34715649615869,ʋ,301.66176468712496,1261.158309182686,2540.0612969466197
67.45471371501512,,251.75470042357776,1295.8934710956144,2598.425247493381
67.55261836294852,ʋ,296.8137302263866,1250.9334425031802,2138.1947380631077
73.96128394859409,,1519.5307562890675,2555.777968564873,3487.1222332321217
80.36450613801262,u,304.59148714472093,821.2157586536724,2381.5599389508466
80.47462335207547,,665.3104144987548,1804.2335284739488,2931.0609240040953
80.59411224393091,u,318.06955601966087,1080.288113259832,2401.143284647845
81.08251606667383,,315.4785159571466,1408.8470219734493,2512.749537786002
81.56701502366985,u,290.8959793543854,998.2955897917385,2645.513829188283
81.67557029143393,,1117.5608978532066,2059.249864135109,3062.9321921401106
81.80052599533505,u,319.61191563077955,942.1960276561387,2396.113165485397
82.23638805070749,,440.82899595123547,1376.876684468851,2562.5618381122713
82.65756037303204,u,280.00382106367357,899.1000466666234,2373.2805593997473
82.75719023337463,,1164.4273681794132,2248.383610738339,3227.3201743722407
82.87307177306388,u,317.57997736633797,952.2743910789346,2633.8358820953426
107.74597676654676,,525.4180547577931,1771.5303312242777,2719.834454513855
132.58423634650745,ə,343.1151777795076,1443.5559723285637,2593.316879439673
132.68059967524775,,388.2557101642881,1717.7356572479603,3068.228484254349
132.80315406256872,ɛ,608.8968048344407,1839.6486673709762,1947.1093330390022
133.35531268527842,,1067.706762868712,2390.84053343417,3501.4595012920167
133.88128024940738,ə,365.5360753384126,1426.6426543758676,2980.4586378974996
133.9761610653978,,628.7881964782184,1939.6531855107953,2964.888473280024
134.09525625630246,ɛ,552.3810547018093,1871.9166984383367,3034.507465925025
134.578309480354,,484.2321519814586,1566.271256497624,2978.061559857942
135.03528104243992,ə,337.95230447871745,1437.5833088273882,2690.8375139942336
135.13708779585716,,1451.5396674995754,2140.468383103517,3227.393877958624
135.25520973411687,ɛ,544.8411349004891,1768.8147107711507,2980.535951330217
163.2573697523158,,1567.5292461296044,1585.510264243515,3146.843477159854
191.27782775203193,o,339.7858958508728,902.8998447360159,2437.1176050856798
191.41780762418912,,336.19120567439626,1355.0668600637844,2234.7246201068565
191.55047511496497,u,195.59762303007793,1286.430352882226,2313.8989689867794
192.08559104742966,,690.1488957900425,1538.143844671385,2332.0604887891523
192.6359462284874,o,326.6876322302312,860.7413509566654,2417.454930305402
192.78188661319916,,322.5972673374658,1453.2884405743162,2367.069991790148
192.92082185944471,u,204.02855772550856,1382.662845654885,2647.9059773905456
193.35246407572777,,886.2045348539514,1772.4152984028017,2710.713673076928
193.79245100958718,o,315.5752238289657,888.5836009397798,2456.233657513217
193.93136167639955,,266.41768599628,1664.0025381130647,2961.5085076550813
194.0615220649875,u,253.6358146550386,1921.4265767201964,3240.974648485654
228.50593610022136,,424.21037840572836,1712.6511300226396,2611.0518068493343
262.94098514091957,o,338.0317556057124,1111.669055136976,2476.681813901569
263.0616890443605,,996.4540084939263,1505.8077399091387,2789.117968842081
263.17672229461954,u,260.276920358572,1501.3576492810298,2786.5578474051
263.6552305113813,,768.8644969239701,1462.1162116426374,2350.1547605137134
264.14814430051183,o,335.70430983061436,992.8456541636775,2538.906188549429
264.2788393547968,,997.6049050500403,1864.8955650979776,3414.580215569167
264.3940369718148,u,255.39229183966654,1704.537471386476,2090.06823129349
264.81545839582316,,544.1893085401766,1354.69879258858,2192.7430553384665
265.2399088643882,o,333.60388982931664,1163.596747972465,2510.9508083357305
265.358499480929,,511.346140330488,1535.7358006137042,2419.8514810754164
265.46640625814183,u,243.41717271626476,1452.7394553825077,2349.9135841640186
297.1732271311148,,1151.332904802192,2091.8705182759054,2928.0436763412463
328.8685897904386,ə,366.3651680791165,1693.5995849765075,2558.1527321427648
328.9615764494399,,447.50083156379714,1357.8515782484294,2378.1439021245674
329.0909630142726,ɛ,438.57298550710345,1888.5925760898333,2228.0170626963213
329.65464677188425,,1065.6342300952374,2128.2905235213966,2545.691804600778
330.1843233368778,ə,344.4991058546766,2420.454167024094,2939.5744253805537
330.27893467769064,,296.54757650502125,1250.244452403748,2482.6497062906246
330.3992033312662,ɛ,464.2312341734309,2195.9552386682176,2239.3348344815527
330.90933000834684,,1400.8955111714604,1825.2358350045504,2779.605519021846
331.3985200931488,ə,326.12948624387735,1358.111564424085,2488.4210309721934
331.4985836129237,,549.0987265784314,1493.257237764141,2292.462966293658
331.6279054718141,ɛ,424.411219047984,2188.6547141869814,2313.5731866315195
332.44360847466504,,401.6684916191488,1393.0789525301125,2270.1386052896714
333.22186080344824,ə,354.6948294537114,1912.713641875246,2604.9685889968227
333.3172429889647,,393.7394901860236,1616.0059627460657,2643.3327746762943
333.4448093475081,ɛ,425.2212757546777,2232.52658994086,2341.4529961727785
364.4214340644479,,970.557655804726,1626.5064764344452,2652.2759654159563
395.41516504268986,ɛ,588.552724162445,2050.7396206407407,2798.058194827836
395.9915988103453,,453.93034041991683,1135.5369485774324,2125.293437921494
396.5571142278004,ɛ,572.0618550664124,1971.719988958315,2487.3732389244433
397.10577732052616,,734.8460497386236,1394.1310531514018,2258.5605033716224
397.656316139973,ɛ,565.1886191871113,1966.2439498259405,2575.3258978100275
